TERCİH KODU,İL,İLÇE,OKUL ADI,TÜRÜ,ALAN,YABANCI DİLİ,TABAN PUAN,TABAN YÜZDE,TAVAN PUAN,TAVAN YÜZDE,ORTALAMA GIRIS PUANI
49541,sanliurfa,siverek,yusuf sami kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,296.8068,37.5,386.5543,12.38,341.68055000000004
39687,sanliurfa,haliliye,sanliurfa anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,296.012,37.81,420.1863,6.66,358.09915
50439,sanliurfa,eyyubiye,akabe kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,295.4753,38.01,387.302,12.23,341.38865
50292,sanliurfa,harran,harran sehit ibrahim tas kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,271.501,48.68,361.1187,17.77,316.30985
50648,sanliurfa,ceylanpinar,ceylanpinar kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,268.628,50.11,330.8309,25.73,299.72945
40814,sanliurfa,viransehir,viransehir anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,264.4667,52.25,363.6232,17.19,314.04495
49715,sanliurfa,ceylanpinar,ceylanpinar anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,263.6383,52.69,339.2333,23.32,301.4358
49776,sanliurfa,bozova,bozova kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,259.8607,54.69,326.1268,27.17,292.99375
50045,sanliurfa,siverek,molla ramazan anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,255.7154,56.98,338.4236,23.54,297.0695
49280,sanliurfa,suruc,suruc 11 nisan anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,247.0738,62.0,297.4364,37.25,272.25509999999997
40812,sanliurfa,akcakale,akcakale hatice kubra kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,236.0763,68.96,355.4595,19.13,295.7679
50379,sanliurfa,birecik,birecik anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,234.7631,69.83,359.5182,18.16,297.14065
40813,sanliurfa,siverek,siverek anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,231.4755,72.05,327.2636,26.81,279.36955
41010,sanliurfa,akcakale,akcakale anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,217.9075,81.4,267.3273,50.78,242.61739999999998
49717,sanliurfa,hilvan,hilvan kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,217.1312,81.92,353.444,19.61,285.2876
65522,sanliurfa,halfeti,halfeti selahaddin eyyubi anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,200.2214,92.2,333.8001,24.85,267.01075
50381,sanliurfa,haliliye,haci bozan bozanoglu mesleki ve teknik anadolu lisesi,anadolu teknik programi,saglik hizmetleri alani,ingilizce,313.7074,31.25,351.1954,20.17,332.45140000000004
49831,sanliurfa,karakopru,ismail-nazif bayraktar mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,282.2119,43.65,324.5964,27.67,303.40415
50088,sanliurfa,haliliye,urfa mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,275.5016,46.77,329.6119,26.1,302.55674999999997
40182,sanliurfa,karakopru,karakopru gap mesleki ve teknik anadolu lisesi,anadolu teknik programi,insaat teknolojisi alani,ingilizce,271.0651,48.89,325.7855,27.28,298.4253
49493,sanliurfa,haliliye,urfa mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,266.0915,51.42,324.0105,27.85,295.051
49973,sanliurfa,haliliye,urfa mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,262.4983,53.27,359.2281,18.22,310.8632
49977,sanliurfa,siverek,el-cabir mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,253.0814,58.47,306.7626,33.72,279.922
72355,sanliurfa,viransehir,viransehir mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,243.2372,64.37,285.1735,42.34,264.20535
40035,sanliurfa,eyyubiye,direkli ayhan sahenk mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,242.77,64.66,295.4186,38.04,269.09430000000003
40196,sanliurfa,eyyubiye,mahmut-ikbal buyukkircali mesleki ve teknik anadolu lisesi,anadolu teknik programi,laboratuvar hizmetleri alani,ingilizce,225.5364,76.11,317.3158,30.03,271.4261
40083,sanliurfa,eyyubiye,direkli ayhan sahenk mesleki ve teknik anadolu lisesi,anadolu teknik programi,tesisat teknolojisi ve iklimlendirme alani,ingilizce,222.2594,78.37,261.9944,53.53,242.12689999999998
50804,sanliurfa,eyyubiye,direkli ayhan sahenk mesleki ve teknik anadolu lisesi,anadolu teknik programi,insaat teknolojisi alani,ingilizce,215.5005,83.03,249.6304,60.47,232.56545
49598,sanliurfa,eyyubiye,gap mesleki ve teknik anadolu lisesi,anadolu teknik programi,buro yonetimi ve yonetici asistanligi alani,ingilizce,212.7953,84.85,275.5211,46.76,244.1582
72372,sanliurfa,akcakale,altinbasak mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,209.6768,86.85,314.4604,30.99,262.0686
50209,sanliurfa,haliliye,suleymaniye mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,202.4409,91.06,274.5141,47.23,238.4775
50632,sanliurfa,ceylanpinar,ceylanpinar mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,194.2987,94.8,265.0268,51.96,229.66275
72370,sanliurfa,ceylanpinar,ceylanpinar mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,188.4939,96.71,262.5809,53.23,225.5374
49380,sirnak,cizre,cizre fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,389.6584,11.78,472.0935,0.89,430.87595
49953,sirnak,merkez,sukru gelis fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,364.5859,16.97,438.284,4.18,401.43494999999996
47056,sirnak,silopi,senan idin fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,353.2838,19.65,422.1784,6.36,387.73109999999997
41076,sirnak,merkez,sirnak fatih sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,301.8188,35.56,341.2392,22.76,321.529
50041,sirnak,cizre,haci fettah kadooglu anadolu lisesi,anadolu lisesi,,ingilizce,321.5353,28.65,389.444,11.82,355.48965
50561,sirnak,merkez,sirnak anadolu lisesi,anadolu lisesi,,ingilizce,317.1933,30.07,364.3672,17.02,340.78025
41055,sirnak,silopi,silopi ataturk anadolu lisesi,anadolu lisesi,,ingilizce,306.9689,33.64,352.8162,19.77,329.89255
49976,sirnak,idil,idil anadolu lisesi,anadolu lisesi,,ingilizce,304.2959,34.63,385.3154,12.63,344.80565
50331,sirnak,cizre,recep tayyip erdogan anadolu lisesi,anadolu lisesi,,ingilizce,297.7573,37.12,382.6986,13.14,340.22794999999996
49842,sirnak,silopi,haci mehmet okten anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,292.6894,39.15,332.9344,25.11,312.8119
65549,sirnak,uludere,hilal anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,271.2291,48.81,351.6817,20.05,311.4554
40005,sirnak,merkez,sehri nuh anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,266.5901,51.16,316.5923,30.27,291.5912
50280,sirnak,cizre,cizre anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,265.1721,51.88,303.8514,34.79,284.51175
41011,sirnak,idil,idil kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,236.3699,68.77,313.1975,31.43,274.7837
40153,sirnak,merkez,sirnak mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,252.8407,58.61,296.3987,37.65,274.6197
49634,sirnak,merkez,sirnak mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,242.1011,65.08,277.3846,45.88,259.74285
65453,sirnak,merkez,nazmiye demirel mesleki ve teknik anadolu lisesi,anadolu meslek programi,el sanatlari teknolojisi alani (sinavli),ingilizce,236.458,68.71,290.1907,40.19,263.32435
39852,tekirdag,suleymanpasa,ebru nayim fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,461.5796,1.71,492.4388,0.09,477.0092
49581,tekirdag,corlu,corlu borsa istanbul fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,444.1993,3.47,486.5247,0.21,465.36199999999997
50749,tekirdag,cerkezkoy,seval-ahmet cetin fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,437.5476,4.28,475.7098,0.67,456.6287
40927,tekirdag,suleymanpasa,tekirdag belediyesi mehmet serez sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,368.2136,16.16,424.5136,6.02,396.3636
49798,tekirdag,suleymanpasa,tekirdag anadolu lisesi,anadolu lisesi,,ingilizce,425.6894,5.85,460.5822,1.8,443.1358
50759,tekirdag,corlu,mehmet akif ersoy anadolu lisesi,anadolu lisesi,,ingilizce,392.7855,11.21,442.549,3.67,417.66724999999997
40087,tekirdag,cerkezkoy,cerkezkoy anadolu lisesi,anadolu lisesi,,ingilizce,391.6379,11.41,437.3044,4.31,414.47114999999997
49692,tekirdag,suleymanpasa,namik kemal lisesi,anadolu lisesi,,ingilizce,387.0524,12.28,425.3941,5.89,406.22325
39792,tekirdag,kapakli,kapakli anadolu lisesi,anadolu lisesi,,ingilizce,360.8058,17.85,437.3044,4.31,399.0551
39835,tekirdag,saray,mustafa elmas arici anadolu lisesi,anadolu lisesi,,ingilizce,350.4045,20.36,434.3342,4.68,392.36935
39892,tekirdag,malkara,malkara anadolu lisesi,anadolu lisesi,,ingilizce,286.5362,41.75,493.4272,0.05,389.98170000000005
50586,tekirdag,suleymanpasa,suleymanpasa anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,348.9921,20.72,409.6533,8.3,379.3227
49317,tekirdag,suleymanpasa,uluslararasi sehit munur alkan anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,276.355,46.36,362.6874,17.41,319.5212
50579,tekirdag,corlu,sehit metin arslan kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,252.629,58.72,424.9355,5.95,338.78225
39966,tekirdag,cerkezkoy,enesler anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,233.5163,70.66,477.9459,0.55,355.73109999999997
40816,tekirdag,saray,sehit nihat kara anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,214.2611,83.87,380.3253,13.62,297.2932
39733,tekirdag,corlu,corlu anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,203.6985,90.38,407.1662,8.71,305.43235
40815,tekirdag,kapakli,kapakli anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,195.1923,94.44,340.0058,23.1,267.59905000000003
65523,tekirdag,ergene,sehit mehmet zeki erden anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,181.5537,98.26,337.7281,23.73,259.6409
49823,tekirdag,cerkezkoy,cerkezkoy halit narin mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,280.9221,44.23,352.4344,19.87,316.67825
50609,tekirdag,cerkezkoy,cerkezkoy turk tekstil vakfi mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,266.7523,51.08,364.1903,17.06,315.4713
40998,tekirdag,suleymanpasa,tekirdag mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,264.2153,52.38,373.8493,14.95,319.0323
40886,tekirdag,suleymanpasa,tekirdag mesleki ve teknik anadolu lisesi,anadolu teknik programi,yenilenebilir enerji teknolojileri alani,ingilizce,259.6033,54.83,357.2911,18.68,308.44719999999995
39739,tekirdag,cerkezkoy,cerkezkoy halit narin mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,254.9973,57.38,356.4009,18.9,305.6991
49751,tekirdag,corlu,ahi evran mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,253.4269,58.27,334.9113,24.53,294.16909999999996
49941,tekirdag,cerkezkoy,cerkezkoy turk tekstil vakfi mesleki ve teknik anadolu lisesi,anadolu teknik programi,tekstil teknolojisi alani,ingilizce,229.9235,73.11,337.9141,23.68,283.91880000000003
39917,tekirdag,corlu,ahi evran mesleki ve teknik anadolu lisesi,anadolu teknik programi,motorlu araclar teknolojisi alani,ingilizce,215.4525,83.07,313.9463,31.17,264.69939999999997
49702,tekirdag,corlu,ahi evran mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,211.0597,85.99,368.6989,16.06,289.8793
49444,tekirdag,corlu,corlu mesleki ve teknik anadolu lisesi,anadolu teknik programi,kimya teknolojisi alani,ingilizce,207.3815,88.25,367.635,16.29,287.50825
40785,tekirdag,cerkezkoy,velikoy organize sanayi bolgesi mesleki ve teknik anadolu lisesi,anadolu teknik programi,kimya teknolojisi alani,ingilizce,206.0043,89.08,337.2156,23.87,271.60995
50815,tekirdag,corlu,mehmet rustu uzel mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,202.134,91.23,323.138,28.13,262.63599999999997
72356,tekirdag,hayrabolu,ergun korkmaz mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,192.1929,95.56,270.9995,48.92,231.5962
39831,tekirdag,suleymanpasa,suleymanpasa mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,245.5321,62.96,403.3846,9.35,324.45835
50344,tekirdag,suleymanpasa,suleymanpasa mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani (sinavli),ingilizce,242.2366,64.99,367.5277,16.31,304.88215
50650,tokat,merkez,tokat milli piyango ihya balak fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,453.4092,2.47,491.2108,0.1,472.31
49691,tokat,erbaa,yilmaz kayalar fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,407.2057,8.7,483.9459,0.28,445.57579999999996
50087,tokat,zile,zile fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,396.5888,10.53,474.3542,0.76,435.4715
49340,tokat,niksar,niksar prof. dr. mustafa erol turacli fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,380.3234,13.62,481.6278,0.38,430.9756
50171,tokat,turhal,turhal seker fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,368.8044,16.03,449.847,2.83,409.3257
39924,tokat,resadiye,resadiye borsa istanbul fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,343.2896,22.21,422.5243,6.3,382.90695
50841,tokat,merkez,tokat borsa istanbul sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,389.1993,11.87,418.2511,6.96,403.7252
41037,tokat,merkez,tokat borsa istanbul sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,401.6648,9.64,421.9598,6.39,411.8123
50407,tokat,merkez,gazi osman pasa lisesi,anadolu lisesi,,ingilizce,422.23,6.34,454.3385,2.38,438.28425000000004
49996,tokat,erbaa,erbaa merkez anadolu lisesi,anadolu lisesi,,ingilizce,363.3813,17.25,407.0641,8.73,385.22270000000003
40892,tokat,artova,artova anadolu lisesi,anadolu lisesi,,ingilizce,215.4126,83.09,387.463,12.2,301.43780000000004
49658,tokat,merkez,uluslararasi tokat anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,359.8707,18.07,452.9588,2.52,406.41475
50674,tokat,merkez,m.emin sarac anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,345.8338,21.55,442.8001,3.65,394.31695
40007,tokat,merkez,tokat anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,326.3019,27.11,421.9707,6.39,374.1363
40849,tokat,erbaa,erbaa anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,307.8472,33.32,393.2265,11.13,350.53684999999996
40851,tokat,turhal,15 temmuz sehit ferhat koc kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,278.5487,45.32,366.1041,16.63,322.32640000000004
50634,tokat,erbaa,erbaa kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,259.0147,55.15,413.0163,7.76,336.0155
40850,tokat,niksar,15 temmuz sehit erdem diker anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,255.4479,57.13,370.1647,15.74,312.80629999999996
65308,tokat,merkez,tokat gaziosmanpasa universitesi mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,283.8474,42.92,369.9057,15.79,326.87655
50338,tokat,merkez,tokat mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,261.7621,53.66,376.2625,14.45,319.0123
49910,tokat,merkez,yesilirmak mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,242.7441,64.68,389.3561,11.84,316.05010000000004
50032,tokat,merkez,cumhuriyet mesleki ve teknik anadolu lisesi,anadolu teknik programi,harita-tapu-kadastro alani,ingilizce,242.0521,65.11,357.7069,18.58,299.8795
49971,tokat,merkez,cumhuriyet mesleki ve teknik anadolu lisesi,anadolu teknik programi,kimya teknolojisi alani,ingilizce,227.6471,74.66,352.4028,19.87,290.02495
40857,tokat,merkez,zubeyde hanim mesleki ve teknik anadolu lisesi,anadolu teknik programi,grafik ve fotograf alani,ingilizce,200.8022,91.91,325.0603,27.52,262.93125
50213,tokat,merkez,zubeyde hanim mesleki ve teknik anadolu lisesi,anadolu teknik programi,matbaa teknolojisi alani,ingilizce,193.7242,95.02,250.5909,59.91,222.15755000000001
49667,trabzon,ortahisar,trabzon merkez fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,466.5331,1.29,493.4272,0.05,479.98015
50217,trabzon,yomra,trabzon yomra fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,455.6945,2.25,482.234,0.35,468.96425
49578,trabzon,akcaabat,akcaabat fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,439.4116,4.05,466.2368,1.32,452.8242
49572,trabzon,besikduzu,besikduzu borsa istanbul fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,408.2582,8.53,458.5448,1.98,433.4015
50436,trabzon,vakfikebir,vakfikebir fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,390.724,11.58,440.4061,3.93,415.56505
49361,trabzon,of,of fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,384.1201,12.86,454.4204,2.37,419.27025
49267,trabzon,ortahisar,trabzon sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,384.7715,12.73,462.2394,1.66,423.50545
50574,trabzon,ortahisar,kanuni anadolu lisesi,anadolu lisesi,,ingilizce,421.9313,6.39,450.5285,2.77,436.22990000000004
40915,trabzon,akcaabat,akcaabat anadolu lisesi,anadolu lisesi,,ingilizce,386.662,12.36,428.3209,5.48,407.49145
50011,trabzon,surmene,surmene hasan tahsin kirali anadolu lisesi,anadolu lisesi,,ingilizce,342.5986,22.39,383.4057,13.0,363.00215000000003
39056,trabzon,arakli,arakli mehmet akif ersoy anadolu lisesi,anadolu lisesi,,ingilizce,314.2397,31.07,396.6186,10.52,355.42915000000005
50504,trabzon,ortahisar,mahmut celaleddin okten anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,434.6708,4.64,493.0888,0.08,463.8798
49986,trabzon,ortahisar,dursun ali kurt anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,381.9288,13.29,431.9665,5.0,406.94765
49893,trabzon,ortahisar,trabzon kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,355.9505,19.01,447.7236,3.08,401.83705
49915,trabzon,akcaabat,sehit samet uslu kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,347.1002,21.21,384.9942,12.69,366.0472
